Frequency,CHD,BHC,LOK,YTA,LZH,DL2,LAY,WEH,WED,RSH,Vel_AVG,Frequency,CHD,BHC,LOK,YTA,LZH,DL2,LAY,WEH,WED,RSH,Dis_AVG,Frequency,CHD,BHC,LOK,YTA,LZH,DL2,LAY,WEH,WED,RSH,Acc_AVG
29.8828,1.12295,3.94965,52.7922,18.7215,20.0124,2.67148,8.41939,3.35407,3.69796,5.80029,4.87497,29.8828,0.00598079,0.0210357,0.28117,0.0997102,0.106585,0.0142282,0.0448414,0.0178637,0.0196952,0.0308922,0.0259639,29.8828,210.844,741.583,9912.22,3515.14,3757.5,501.595,1580.82,629.758,694.327,1089.06,915.32
29.9805,2.21092,1.15487,21.7251,28.8012,11.5028,2.92564,14.7906,4.75625,10.6045,3.55729,7.68037,29.9805,0.011737,0.00613077,0.11533,0.152895,0.0610641,0.0155311,0.0785174,0.0252491,0.0562953,0.0188843,0.0407722,29.9805,416.478,217.546,4092.42,5425.36,2166.82,551.112,2786.14,895.948,1997.6,670.097,1446.77
30.0781,6.41639,2.94396,41.9663,33.2975,57.1902,1.43545,14.4711,4.17424,2.85319,12.0991,9.25774,30.0781,0.0339516,0.0155776,0.22206,0.17619,0.302615,0.00759551,0.0765723,0.0220875,0.0150973,0.0640209,0.0489863,30.0781,1212.61,556.368,7931.06,6292.78,10808.2,271.28,2734.85,788.875,539.214,2286.56,1749.59
30.1758,2.28165,4.77874,23.0698,28.2154,38.3499,4.64596,11.3129,1.40555,4.70587,4.85623,4.81748,30.1758,0.012034,0.0252043,0.121676,0.148816,0.202267,0.024504,0.0596672,0.00741324,0.02482,0.025613,0.0254087,30.1758,432.601,906.048,4374.04,5349.65,7271.14,880.874,2144.93,266.492,892.233,920.741,913.394
30.2734,6.59201,2.92459,57.0117,16.439,50.6232,3.88045,5.46638,2.78802,2.62525,5.46876,5.46757,30.2734,0.0346558,0.0153753,0.299725,0.086424,0.266138,0.0204005,0.0287381,0.0146573,0.0138016,0.0287506,0.0287444,30.2734,1253.89,556.296,10844.4,3126.93,9629.21,738.114,1039.78,530.319,499.358,1040.23,1040.01
30.3711,6.70286,3.14746,37.387,6.05443,62.8123,1.62229,2.77318,2.54166,7.2703,7.2543,6.37864,30.3711,0.0351253,0.0164938,0.195921,0.0317273,0.329158,0.00850137,0.0145324,0.0133192,0.0380989,0.038015,0.0334263,30.3711,1279.09,600.621,7134.45,1155.35,11986.3,309.578,529.199,485.018,1387.37,1384.32,1217.22
30.4688,1.53786,2.13233,59.0438,20.1432,26.7237,2.90694,9.19216,2.18243,5.56286,8.14091,6.85189,30.4688,0.00803311,0.0111383,0.308418,0.105219,0.139593,0.0151845,0.0480157,0.0114,0.0290579,0.0425244,0.0357911,30.4688,294.41,408.214,11303.4,3856.23,5116.01,556.506,1759.75,417.807,1064.96,1558.5,1311.73
30.5664,6.2651,1.8134,8.62512,30.1486,54.9651,1.20115,16.4004,3.1645,3.83747,7.41691,6.84101,30.5664,0.0326215,0.00944213,0.0449098,0.156979,0.286196,0.00625424,0.0853943,0.0164771,0.0199811,0.0386188,0.0356202,30.5664,1203.24,348.272,1656.49,5790.17,10556.3,230.687,3149.76,607.756,737.002,1424.45,1313.85
30.6641,5.10304,1.8818,49.9149,28.8487,36.3434,5.78315,9.12495,3.29261,3.87921,4.31245,5.44309,30.6641,0.0264862,0.00976707,0.259072,0.149733,0.188632,0.0300161,0.047361,0.0170896,0.0201342,0.0223828,0.0282512,30.6641,983.192,362.563,9617,5558.23,7002.21,1114.23,1758.09,634.381,747.4,830.872,1048.71
30.7617,3.88945,1.89757,57.5045,10.75,20.5019,0.472952,2.02661,1.38812,4.85744,8.67104,4.37345,30.7617,0.0201233,0.00981764,0.297517,0.0556186,0.106072,0.00244696,0.0104853,0.00718183,0.0251314,0.0448622,0.0226273,30.7617,751.76,366.765,11114.6,2077.79,3962.63,91.4129,391.707,268.297,938.854,1675.95,845.307
30.8594,7.35693,1.06021,36.8113,20.8814,26.2968,3.01954,15.0325,1.56477,4.32725,1.88808,5.84209,30.8594,0.0379428,0.00546797,0.189852,0.107694,0.135624,0.015573,0.077529,0.00807019,0.0223175,0.00973762,0.0301302,30.8594,1426.47,205.57,7137.54,4048.81,5098.82,585.474,2914.73,303.401,839.032,366.089,1132.75
30.957,3.47037,2.6637,7.57489,7.46589,12.7379,1.8361,3.71662,3.58236,2.19735,7.26042,3.64949,30.957,0.0178417,0.0136945,0.0389437,0.0383833,0.0654877,0.00943968,0.0191077,0.0184175,0.0112969,0.037327,0.0187626,30.957,675.018,518.112,1473.38,1452.18,2477.64,357.138,722.914,696.801,427.404,1412.22,709.858
31.0547,0.99898,1.93908,64.8063,20.8065,24.1838,0.921749,8.66579,0.889614,5.26433,3.43342,4.34888,31.0547,0.00511976,0.00993779,0.332132,0.106633,0.123942,0.00472395,0.0444121,0.00455926,0.0269797,0.0175962,0.0222879,31.0547,194.923,378.359,12645.2,4059.82,4718.81,179.854,1690.89,173.584,1027.19,669.937,848.563
31.1523,4.20514,0.791476,19.5909,26.9001,4.38638,4.1048,7.85398,1.46674,4.34045,7.6501,4.36341,31.1523,0.0214837,0.00404359,0.100088,0.137431,0.0224097,0.0209711,0.0401254,0.00749347,0.022175,0.0390838,0.0222923,31.1523,823.097,154.92,3834.64,5265.33,858.572,803.456,1537.31,287.094,849.582,1497.4,854.077
31.25,2.83477,3.68336,31.6462,46.1235,60.7429,5.01466,12.5813,4.80607,6.18853,3.45632,5.6016,31.25,0.0144373,0.0187592,0.161173,0.234905,0.309361,0.0255395,0.0640761,0.0244771,0.0315179,0.0176029,0.0285287,31.25,556.605,723.226,6213.71,9056.33,11926.8,984.627,2470.33,943.67,1215.12,678.647,1099.87
31.3477,3.59234,2.73946,10.5172,18.6924,34.1956,2.59746,16.6757,4.63954,2.36626,3.18811,4.11594,31.3477,0.0182387,0.0139085,0.0533967,0.0949031,0.173614,0.0131875,0.084664,0.0235554,0.0120137,0.0161863,0.020897,31.3477,707.559,539.574,2071.5,3681.72,6735.28,511.604,3284.5,913.818,466.065,627.941,810.688
31.4453,3.67739,4.96012,55.8269,16.9052,23.7323,2.38266,2.02672,2.32848,4.19595,7.74954,4.57803,31.4453,0.0186125,0.0251048,0.282558,0.0855629,0.120117,0.0120594,0.0102579,0.0117852,0.0212371,0.0392229,0.0231709,31.4453,726.567,980.003,11030.1,3340.08,4688.95,470.757,400.434,460.054,829.022,1531.13,904.513
31.543,0.809626,0.470032,33.7296,7.71515,36.269,3.38138,7.68579,4.26801,9.51806,6.10284,6.89431,31.543,0.00408509,0.00237162,0.170188,0.038928,0.183001,0.0170613,0.0387798,0.0215349,0.0480248,0.0307928,0.0347863,31.543,160.46,93.1558,6684.88,1529.07,7188.17,670.156,1523.25,845.878,1886.39,1209.52,1366.39
31.6406,3.87481,2.56847,7.73301,19.633,19.1396,7.47248,7.27799,0.545668,7.04908,4.85427,7.16353,31.6406,0.0194906,0.0129196,0.0388977,0.0987554,0.0962739,0.0375872,0.0366089,0.00274475,0.0354575,0.0244174,0.0360332,31.6406,770.328,510.622,1537.35,3903.11,3805.03,1485.56,1446.89,108.481,1401.39,965.049,1424.14
31.7383,4.09875,2.85167,36.537,32.6163,7.30398,4.78942,17.6819,8.12016,2.03705,3.82266,6.0467,31.7383,0.0205536,0.0143,0.183219,0.163558,0.0366265,0.0240171,0.0886675,0.0407194,0.010215,0.0191691,0.0303218,31.7383,817.363,568.673,7286.12,6504.26,1456.54,955.095,3526.07,1619.3,406.223,762.306,1205.82
31.8359,0.551203,1.32763,27.4989,9.33113,17.5781,5.92984,6.5663,1.06864,5.1286,2.30961,5.52922,31.8359,0.00275559,0.0066371,0.137473,0.0466484,0.0878771,0.0296446,0.0328264,0.00534238,0.025639,0.0115463,0.0276418,31.8359,110.258,265.566,5500.63,1866.52,3516.18,1186.15,1313.46,213.762,1025.88,461.995,1106.02
31.9336,4.24817,2.2286,23.526,14.4962,14.2312,4.78643,11.0454,4.01915,3.7747,2.8268,4.5173,31.9336,0.0211726,0.0111072,0.117252,0.0722481,0.0709276,0.0238553,0.0550496,0.0200312,0.0188128,0.0140886,0.0225139,31.9336,852.372,447.156,4720.37,2908.59,2855.42,960.372,2216.2,806.422,757.373,567.182,906.372
32.0313,3.01724,2.78875,19.5061,16.0754,26.5717,2.25673,9.29735,1.69978,4.99742,12.5654,7.14739,32.0313,0.0149919,0.0138566,0.0969207,0.0798746,0.132028,0.0112131,0.0461961,0.00844578,0.0248309,0.0624342,0.0355135,32.0313,607.245,561.258,3925.76,3235.31,5347.77,454.185,1871.17,342.095,1005.77,2528.89,1438.47
32.1289,4.32181,4.50189,32.9263,13.7728,34.6744,3.62427,7.35325,2.53441,2.66836,2.28298,4.41185,32.1289,0.0214087,0.0223007,0.163105,0.0682256,0.171765,0.0179533,0.0364253,0.0125545,0.0132181,0.0113091,0.0218547,32.1289,872.452,908.804,6646.9,2780.35,6999.79,731.638,1484.41,511.626,538.667,460.87,890.628
32.2266,0.326709,2.93115,46.5609,5.31465,17.9304,0.672301,2.06725,3.09937,4.43864,2.03514,3.01526,32.2266,0.00161349,0.0144758,0.229947,0.0262471,0.0885518,0.00332024,0.0102094,0.0153066,0.0219208,0.0100508,0.0148912,32.2266,66.1538,593.514,9427.9,1076.14,3630.66,136.131,418.588,627.578,898.759,412.087,610.546
32.3242,3.86424,5.4573,79.1267,19.6698,36.7378,3.40366,10.2282,2.76216,2.92982,2.6777,4.66077,32.3242,0.0190264,0.0268701,0.389597,0.0968485,0.180886,0.0167586,0.0503606,0.0136001,0.0144256,0.0131842,0.0229483,32.3242,784.824,1108.37,16070.6,3994.93,7461.41,691.28,2077.34,560.993,595.044,543.838,946.598
32.4219,6.06172,3.35107,72.8413,22.5954,31.0221,1.56694,9.61827,2.96899,8.62353,6.19167,7.4076,32.4219,0.0297562,0.01645,0.357569,0.110918,0.152284,0.0076919,0.0472149,0.0145744,0.0423318,0.0303941,0.036363,32.4219,1234.85,682.655,14838.7,4602.97,6319.6,319.205,1959.36,604.822,1756.72,1261.32,1509.02
32.5195,0.0636846,4.21411,34.3347,32.3076,17.7699,0.234112,10.6407,2.10112,7.62596,4.66197,6.14397,32.5195,0.000311681,0.0206244,0.168039,0.158118,0.0869685,0.00114577,0.0520768,0.0102832,0.0373225,0.0228163,0.0300694,32.5195,13.0124,861.053,7015.49,6601.3,3630.87,47.8351,2174.16,429.314,1558.18,952.563,1255.37
32.6172,0.955749,2.95854,26.1327,17.8567,41.2981,2.71177,9.33493,3.95079,3.51681,0.808986,3.7338,32.6172,0.00466356,0.0144361,0.127514,0.0871313,0.201513,0.0132321,0.0455496,0.0192778,0.0171602,0.00394743,0.018219,32.6172,195.871,606.322,5355.63,3659.54,8463.63,555.751,1913.1,809.674,720.734,165.793,765.204
32.7148,3.85738,2.57418,35.7974,27.1645,22.8226,6.34655,9.56283,1.59868,4.90264,3.50308,5.6246,32.7148,0.0187658,0.0125232,0.174151,0.132153,0.11103,0.0308754,0.0465224,0.00777746,0.0238509,0.0170422,0.0273632,32.7148,792.899,529.131,7358.28,5583.75,4691.25,1304.55,1965.67,328.615,1007.76,720.071,1156.16
32.8125,2.41733,3.90899,31.2486,37.2308,21.6464,4.6439,22.4186,6.07899,3.3728,6.76115,6.42007,32.8125,0.0117251,0.0189603,0.151569,0.180586,0.104995,0.022525,0.10874,0.0294858,0.0163595,0.0327945,0.0311402,32.8125,498.374,805.904,6442.43,7675.77,4462.78,957.42,4621.97,1253.29,695.36,1393.93,1323.61
32.9102,1.89675,4.29947,37.6856,11.538,12.3669,1.49728,3.43328,1.51828,2.27991,2.66115,3.04722,32.9102,0.00917278,0.0207924,0.182249,0.0557982,0.0598071,0.00724092,0.0166035,0.00734247,0.0110257,0.0128695,0.0147365,32.9102,392.212,889.046,7792.65,2385.83,2557.24,309.609,709.936,313.951,471.441,550.275,630.105
33.0078,6.40524,4.1996,23.3028,14.3488,17.5298,4.20748,3.81813,4.38427,7.09206,3.78647,5.39475,33.0078,0.0308844,0.0202493,0.11236,0.0691862,0.084524,0.0202873,0.01841,0.0211398,0.034196,0.0182574,0.0260121,33.0078,1328.41,870.972,4832.86,2975.86,3635.58,872.606,791.858,909.271,1470.85,785.293,1118.84
33.1055,1.80751,2.6671,11.1379,30.6669,30.7334,5.7012,1.84836,0.910793,5.92708,6.6596,5.81414,33.1055,0.00868962,0.0128221,0.0535455,0.147431,0.147751,0.0274086,0.008886,0.00437865,0.0284945,0.0320161,0.0279516,33.1055,375.976,554.778,2316.77,6378.95,6392.8,1185.89,384.473,189.452,1232.88,1385.25,1209.39
33.2031,5.34352,2.35135,92.102,26.1262,39.1155,6.67431,8.09816,3.39136,5.5768,4.26652,6.12556,33.2031,0.0256135,0.0112709,0.441479,0.125232,0.187495,0.0319924,0.0388175,0.0162561,0.0267317,0.020451,0.0293621,33.2031,1114.77,490.542,19214.4,5450.47,8160.34,1392.4,1689.45,707.51,1163.44,890.088,1277.92
33.3008,5.68892,2.56882,44.3498,47.4961,8.27285,4.38223,9.08983,3.51155,3.80198,8.94087,6.98089,33.3008,0.0271891,0.0122772,0.211962,0.226999,0.0395386,0.0209441,0.0434432,0.0167828,0.0181709,0.0427312,0.0333639,33.3008,1190.32,537.488,9279.53,9937.84,1730.97,916.915,1901.91,734.738,795.508,1870.74,1460.65
33.3984,3.20823,0.643557,68.5175,6.08326,42.0378,3.95899,6.52366,1.6983,6.04224,5.81147,5.92685,33.3984,0.0152883,0.00306677,0.326509,0.0289888,0.200324,0.0188659,0.0310875,0.00809297,0.0287933,0.0276936,0.0282435,33.3984,673.242,135.05,14378.3,1276.56,8821.57,830.789,1368.98,356.385,1267.95,1219.53,1243.74
33.4961,6.9883,1.80224,46.4702,29.5378,23.3241,2.62234,12.4202,2.28646,0.495505,1.75287,4.80532,33.4961,0.0332046,0.00856324,0.220801,0.140347,0.110823,0.0124599,0.059014,0.010864,0.00235437,0.00832865,0.0228322,33.4961,1470.77,379.303,9780.22,6216.59,4908.85,551.903,2613.99,481.213,104.285,368.912,1011.34
33.5938,5.51296,2.51534,29.8635,40.1849,24.7271,2.50454,4.82791,2.30545,5.92754,4.5887,5.17043,33.5938,0.0261184,0.0119168,0.141482,0.190381,0.117148,0.0118656,0.0228729,0.0109224,0.0280825,0.0217396,0.0244956,33.5938,1163.65,530.927,6303.46,8482.05,5219.29,528.647,1019.05,486.624,1251.16,968.563,1091.35
33.6914,1.49198,5.69345,44.3611,34.8535,31.3304,3.10374,4.83171,0.979649,9.89808,5.60044,5.64695,33.6914,0.00704799,0.0268953,0.209557,0.164644,0.148002,0.0146618,0.0228245,0.00462777,0.0467576,0.0264559,0.0266756,33.6914,315.837,1205.24,9390.77,7378.1,6632.31,657.03,1022.82,207.381,2095.32,1185.55,1195.4
33.7891,3.22533,3.77644,32.2575,13.4141,25.7932,1.42303,6.87883,4.11773,7.58572,4.21427,5.54655,33.7891,0.0151921,0.017788,0.151941,0.063184,0.121492,0.00670282,0.032401,0.0193955,0.0357306,0.0198503,0.0261256,33.7891,684.748,801.749,6848.37,2847.86,5475.97,302.113,1460.4,874.205,1610.47,894.702,1177.55
33.8867,4.11409,2.76616,10.2151,19.0943,27.8047,0.403178,3.95974,3.52079,5.86693,7.0971,4.99051,33.8867,0.0193225,0.0129918,0.0479772,0.0896797,0.130589,0.00189359,0.0185976,0.016536,0.0275551,0.0333328,0.0234388,33.8867,875.957,588.962,2174.97,4065.49,5920.07,85.8432,843.093,749.634,1249.17,1511.09,1062.56
33.9844,5.29659,4.52293,39.8179,7.02812,51.4877,2.67229,2.42709,3.491,4.46674,6.66064,4.90976,33.9844,0.0248049,0.0211817,0.186474,0.032914,0.241126,0.0125148,0.0113665,0.016349,0.0209186,0.031193,0.0229933,33.9844,1130.98,965.781,8502.32,1500.72,10994.2,570.614,518.257,745.434,953.784,1422.25,1048.38
34.082,5.08755,1.96189,15.5995,26.3489,13.3149,4.98857,4.88888,3.66008,9.902,4.60867,5.03806,34.082,0.0237576,0.00916156,0.0728461,0.123043,0.0621775,0.0232954,0.0228299,0.0170917,0.04624,0.0215214,0.0235265,34.082,1089.47,420.127,3340.54,5642.44,2851.31,1068.27,1046.92,783.784,2120.45,986.917,1078.87
34.1797,6.97637,4.77121,18.589,18.7874,27.2532,2.24637,1.05871,1.44752,1.99492,2.09626,3.50879,34.1797,0.0324849,0.0222167,0.0865583,0.0874819,0.126902,0.01046,0.00492978,0.00674028,0.00928918,0.00976104,0.0163384,34.1797,1498.23,1024.65,3992.13,4034.72,5852.82,482.423,227.365,310.867,428.424,450.186,753.538
34.2773,5.50703,2.19958,48.9185,17.1809,48.189,7.06006,6.32711,1.5412,4.53669,1.78451,5.91707,34.2773,0.02557,0.010213,0.227136,0.0797733,0.223749,0.0327809,0.0293777,0.00715605,0.0210645,0.00828574,0.0274739,34.2773,1186.05,473.725,10535.6,3700.26,10378.5,1520.53,1362.67,331.931,977.071,384.331,1274.36
34.375,0.890121,3.52101,46.3958,52.2786,23.2876,4.86141,5.22091,0.985691,5.5329,3.03214,5.04116,34.375,0.00412123,0.0163021,0.214811,0.242048,0.107821,0.0225081,0.0241726,0.00456371,0.0256171,0.0140387,0.0233404,34.375,192.252,760.483,10020.8,11291.4,5029.77,1049.99,1127.64,212.894,1195.02,654.896,1088.81
34.4727,1.48468,5.58279,52.7856,36.3403,17.7903,2.32949,6.42718,1.26202,6.99071,1.39635,6.00498,34.4727,0.00685452,0.0257749,0.243703,0.167778,0.0821351,0.0107549,0.0296733,0.00582655,0.032275,0.00644675,0.0277241,34.4727,321.578,1209.22,11433.3,7871.25,3853.34,504.564,1392.11,273.351,1514.17,302.447,1300.67
34.5703,1.7794,5.53102,53.271,19.5614,21.69,2.10598,9.97626,3.56013,6.37909,2.27649,5.95505,34.5703,0.008192,0.0254637,0.245249,0.090057,0.0998566,0.00969553,0.0459288,0.0163901,0.0293681,0.0104805,0.0274159,34.5703,386.506,1201.4,11571.1,4248.97,4711.32,457.444,2166.96,773.302,1385.61,494.48,1293.51
34.668,1.38017,1.22923,43.8823,30.4505,46.6328,0.84828,4.41704,3.24407,5.27523,0.32916,3.83056,34.668,0.00633613,0.0056432,0.201456,0.139793,0.214084,0.00389431,0.0202779,0.014893,0.0242177,0.00151112,0.0175854,34.668,300.636,267.758,9558.67,6632.89,10157.8,184.777,962.143,706.641,1149.08,71.6994,834.392
34.7656,2.56783,3.71095,59.2312,8.91211,30.4632,3.55678,2.26925,3.63862,1.63684,2.92816,3.5977,34.7656,0.0117554,0.0169885,0.271157,0.0407991,0.139459,0.0162827,0.0103885,0.0166574,0.00749334,0.0134049,0.0164701,34.7656,560.915,810.616,12938.4,1946.75,6654.36,776.939,495.692,794.817,357.549,639.623,785.878
34.8633,2.83463,5.04018,49.3555,35.3411,42.8798,5.22914,6.51533,0.564176,5.02825,3.2374,5.13466,34.8633,0.0129404,0.023009,0.225314,0.161336,0.195752,0.0238717,0.0297432,0.00257553,0.0229546,0.0147791,0.0234403,34.8633,620.933,1104.06,10811.4,7741.55,9392.94,1145.46,1427.2,123.584,1101.45,709.161,1124.76
34.9609,4.36026,3.43209,9.99765,39.7437,15.0271,0.637332,4.35971,4.18653,9.56244,1.94813,4.35998,34.9609,0.0198495,0.0156241,0.045513,0.180928,0.0684088,0.00290137,0.019847,0.0190586,0.0435317,0.0088686,0.0198482,34.9609,957.8,753.914,2196.14,8730.35,3300.94,140,957.681,919.638,2100.54,427.938,957.741
35.0586,2.83101,3.19866,72.6139,25.3237,43.2357,5.04496,2.21513,3.54263,4.41891,2.14594,3.98077,35.0586,0.0128519,0.0145209,0.329644,0.114962,0.196277,0.0229025,0.010056,0.0160824,0.0200605,0.00974191,0.0180714,35.0586,623.613,704.599,15995.4,5578.29,9523.96,1111.3,487.949,780.369,973.397,472.708,876.883
35.1563,3.62753,0.799591,10.363,5.86315,54.9077,3.37636,6.55613,2.62497,4.78889,1.48786,4.20821,35.1563,0.0164221,0.00361981,0.046914,0.0265429,0.248571,0.015285,0.0296801,0.0118834,0.0216797,0.00673567,0.0190509,35.1563,801.298,176.624,2289.11,1295.13,12128.7,745.816,1448.21,579.838,1057.83,328.659,929.566
35.2539,3.19871,4.20346,78.314,19.5976,56.1672,0.817204,5.16433,2.08097,7.4207,3.11683,4.68389,35.2539,0.0144407,0.0189767,0.353551,0.088474,0.253569,0.0036893,0.0233145,0.00939461,0.033501,0.014071,0.0211456,35.2539,708.535,931.095,17347.1,4341,12441.4,181.016,1143.93,460.949,1643.73,690.398,1037.51
35.3516,1.35842,2.88511,61.6976,13.5149,11.0334,1.20373,4.0911,2.34959,7.24699,3.46901,3.78006,35.3516,0.00611569,0.012989,0.277766,0.0608449,0.0496732,0.00541926,0.0184184,0.010578,0.0326264,0.0156177,0.017018,35.3516,301.733,640.842,13704.3,3001.93,2450.75,267.373,908.717,521.892,1609.7,770.539,839.628
35.4492,1.79052,1.80013,18.5082,9.43095,15.7687,4.47616,7.59826,1.67938,2.97962,6.98219,5.72917,35.4492,0.00803882,0.00808196,0.0830954,0.0423417,0.0707961,0.0200964,0.0341136,0.00753985,0.0133775,0.0313476,0.025722,35.4492,398.809,400.95,4122.4,2100.59,3512.22,996.993,1692.39,374.055,663.662,1555.17,1276.08
35.5469,6.20326,4.06516,22.365,24.718,48.1879,0.766166,8.29954,3.25311,9.99227,6.67461,7.48707,35.5469,0.027774,0.0182011,0.100135,0.110671,0.215753,0.00343037,0.0371597,0.0145652,0.0447386,0.0298844,0.0335221,35.5469,1385.48,907.945,4995.17,5520.7,10762.7,171.121,1853.68,726.574,2231.75,1490.76,1672.22
35.6445,4.52504,0.923482,46.5739,37.4306,44.0406,0.309339,5.16671,0.29634,5.72145,4.0389,4.84587,35.6445,0.0202046,0.0041234,0.207955,0.16713,0.196644,0.00138121,0.0230696,0.00132318,0.0255466,0.0180339,0.0216371,35.6445,1013.43,206.824,10430.7,8383,9863.38,69.2798,1157.14,66.3687,1281.38,904.557,1085.29
35.7422,3.97543,2.90333,66.848,11.3989,27.5216,2.82908,4.79888,3.97737,1.05339,0.669637,3.9764,35.7422,0.017702,0.0129281,0.297665,0.0507579,0.12255,0.0125975,0.0213687,0.0177106,0.00469059,0.0029818,0.0177063,35.7422,892.782,652.015,15012.4,2559.92,6180.65,635.341,1077.71,893.216,236.565,150.384,892.999
35.8398,0.698461,9.52856,73.6639,16.4569,57.8029,0.808233,4.84507,1.55808,6.82042,0.60086,5.83275,35.8398,0.00310168,0.0423137,0.327121,0.0730805,0.256687,0.00358914,0.0215156,0.00691901,0.0302876,0.00266826,0.0259016,35.8398,157.285,2145.72,16588.2,3705.9,13016.5,182.005,1091.05,350.862,1535.88,135.307,1313.47
35.9375,4.36381,10.2907,43.4767,30.1803,45.6512,2.00338,4.86544,1.51427,5.09173,2.50979,4.97859,35.9375,0.0193258,0.045574,0.192543,0.133658,0.202173,0.00887231,0.0215474,0.00670618,0.0225495,0.011115,0.0220485,35.9375,985.358,2323.66,9817.12,6814.77,10308.1,452.368,1098.63,341.925,1149.72,566.716,1124.17
36.0352,6.43923,0.991011,45.1391,14.7342,23.4524,3.44957,5.45235,0.841887,4.12903,2.52271,4.79069,36.0352,0.0284399,0.00437696,0.199364,0.0650758,0.103581,0.0152356,0.0240812,0.00371833,0.0182365,0.0111419,0.0211589,36.0352,1457.94,224.38,10220.2,3336.05,5310,781.037,1234.5,190.616,934.878,571.18,1084.69
36.1328,4.84914,6.0507,35.6724,27.8444,30.5836,3.56452,4.96454,4.015,2.83935,3.12799,4.90684,36.1328,0.0213591,0.0266516,0.157127,0.122647,0.134712,0.0157007,0.0218674,0.017685,0.0125066,0.0137779,0.0216133,36.1328,1100.9,1373.68,8098.68,6321.49,6943.36,809.25,1127.09,911.522,644.616,710.144,1114
36.2305,5.92285,6.94449,19.5763,33.8239,29.4391,5.72919,8.93785,1.35301,6.15755,3.35932,6.55102,36.2305,0.0260182,0.0305061,0.0859958,0.148583,0.129321,0.0251675,0.0392626,0.00594355,0.0270492,0.014757,0.0287776,36.2305,1348.29,1580.86,4456.41,7699.76,6701.59,1304.21,2034.64,308.002,1401.72,764.726,1491.29
36.3281,3.88267,6.1639,24.8969,10.1147,7.76289,0.951364,11.0168,1.85116,5.63933,5.78796,5.97593,36.3281,0.0170101,0.0270043,0.109074,0.0443128,0.0340095,0.00416796,0.048265,0.00810999,0.0247061,0.0253573,0.0261808,36.3281,886.244,1406.95,5682.88,2308.74,1771.93,217.155,2514.65,422.538,1287.21,1321.14,1364.04
36.4258,3.36878,8.09059,35.9526,25.1957,15.8397,6.74374,8.51796,3.82264,7.47106,1.76979,7.78083,36.4258,0.0147192,0.0353501,0.157087,0.110087,0.0692082,0.0294654,0.0372175,0.0167022,0.0326433,0.00773274,0.0339967,36.4258,771.013,1851.69,8228.46,5766.53,3625.23,1543.44,1949.51,874.887,1709.9,405.052,1780.8
36.5234,2.73867,5.92291,98.0664,11.5895,15.0267,3.03013,3.66331,0.56393,4.8995,2.78904,4.28141,36.5234,0.0119341,0.0258098,0.427335,0.0505024,0.0654805,0.0132041,0.0159633,0.00245739,0.0213501,0.0121535,0.0186567,36.5234,628.48,1359.21,22504.6,2659.59,3448.38,695.366,840.67,129.413,1124.35,640.039,982.512
36.6211,4.95928,6.44181,45.6694,16.4674,15.9143,2.92835,1.16046,1.91213,3.17568,4.59448,4.77688,36.6211,0.021553,0.027996,0.198479,0.0715672,0.0691636,0.0127266,0.00504335,0.00831011,0.0138015,0.0199676,0.0207603,36.6211,1141.12,1482.24,10508.4,3789.1,3661.85,673.806,267.018,439.976,730.714,1057.18,1099.15
36.7188,3.19172,7.04503,35.7068,25.1365,18.8344,3.95787,5.37319,3.02988,3.35376,2.85272,4.66553,36.7188,0.0138343,0.0305362,0.154769,0.108952,0.0816365,0.0171551,0.0232897,0.0131328,0.0145367,0.0123649,0.0202224,36.7188,736.363,1625.36,8237.94,5799.26,4345.3,913.123,1239.65,699.025,773.749,658.153,1076.39
36.8164,2.04706,2.02491,26.5723,14.3101,29.2132,1.61006,7.34758,3.21957,0.811213,5.52916,4.37436,36.8164,0.00884932,0.00875355,0.11487,0.0618618,0.126287,0.00696017,0.0317631,0.013918,0.00350682,0.0239022,0.0189101,36.8164,473.535,468.41,6146.83,3310.28,6757.73,372.445,1699.67,744.765,187.653,1279.03,1011.9
36.9141,2.90357,7.15491,59.4435,13.976,13.3458,3.21754,3.0698,4.23809,2.90329,2.93513,3.72781,36.9141,0.0125187,0.0308484,0.25629,0.0602577,0.0575405,0.0138724,0.0132354,0.0182725,0.0125175,0.0126548,0.0160725,36.9141,673.448,1659.49,13787.2,3241.57,3095.4,746.269,712.002,982.973,673.383,680.767,864.621
37.0117,4.41226,10.0552,38.1713,17.741,34.548,1.10321,5.99097,1.65482,4.53217,5.27758,5.63428,37.0117,0.0189732,0.0432387,0.164141,0.0762884,0.148561,0.00474395,0.0257619,0.00711591,0.0194889,0.0226943,0.0242281,37.0117,1026.08,2338.36,8876.79,4125.69,8034.2,256.554,1393.21,384.83,1053.96,1227.31,1310.26
37.1094,1.96058,5.85549,63.7775,13.3489,10.9719,3.93558,8.14819,4.11623,7.23628,1.36723,6.54588,37.1094,0.00840853,0.0251131,0.273529,0.0572509,0.0470565,0.0168789,0.034946,0.0176537,0.031035,0.0058638,0.028074,37.1094,457.138,1365.3,14870.7,3112.5,2558.27,917.639,1899.87,959.762,1687.25,318.791,1526.27
